# Vitis BLAS gemv golden -- ap_fixed<24,12>, PATCHED -- dotHelper.hpp:98 writes through WideType (one-line fix)
# y is the RAW STORED FIELD in hex (the ap_uint<W> the kernel wrote)
# columns: config logParEntries case row y_hex
# W I n_cases M N
24 12 3 4 16
trn_wrap 2 0 0 ff6f85
trn_wrap 2 0 1 6b4a
trn_wrap 2 0 2 fff1ed
trn_wrap 2 0 3 ffa8f9
trn_wrap 2 1 0 fcfe7a
trn_wrap 2 1 1 7ef01a
trn_wrap 2 1 2 171
trn_wrap 2 1 3 14d379
trn_wrap 2 2 0 ff4801
trn_wrap 2 2 1 facf6d
trn_wrap 2 2 2 fff1b0
trn_wrap 2 2 3 d58de5
trn_wrap 3 0 0 ff6f85
trn_wrap 3 0 1 6b4a
trn_wrap 3 0 2 fff1ed
trn_wrap 3 0 3 ffa8f9
trn_wrap 3 1 0 fcfe7a
trn_wrap 3 1 1 7ef01a
trn_wrap 3 1 2 171
trn_wrap 3 1 3 14d379
trn_wrap 3 2 0 ff4801
trn_wrap 3 2 1 facf6d
trn_wrap 3 2 2 fff1b0
trn_wrap 3 2 3 d58de5
trn_wrap 4 0 0 ff6f85
trn_wrap 4 0 1 6b4a
trn_wrap 4 0 2 fff1ed
trn_wrap 4 0 3 ffa8f9
trn_wrap 4 1 0 fcfe7a
trn_wrap 4 1 1 7ef01a
trn_wrap 4 1 2 171
trn_wrap 4 1 3 14d379
trn_wrap 4 2 0 ff4801
trn_wrap 4 2 1 facf6d
trn_wrap 4 2 2 fff1b0
trn_wrap 4 2 3 d58de5
rnd_wrap 2 0 0 ff6f8d
rnd_wrap 2 0 1 6b52
rnd_wrap 2 0 2 fff1f5
rnd_wrap 2 0 3 ffa900
rnd_wrap 2 1 0 fcfe86
rnd_wrap 2 1 1 7ef025
rnd_wrap 2 1 2 177
rnd_wrap 2 1 3 14d381
rnd_wrap 2 2 0 ff4809
rnd_wrap 2 2 1 facf79
rnd_wrap 2 2 2 fff1b8
rnd_wrap 2 2 3 d58dec
rnd_wrap 3 0 0 ff6f8d
rnd_wrap 3 0 1 6b52
rnd_wrap 3 0 2 fff1f5
rnd_wrap 3 0 3 ffa900
rnd_wrap 3 1 0 fcfe86
rnd_wrap 3 1 1 7ef025
rnd_wrap 3 1 2 177
rnd_wrap 3 1 3 14d381
rnd_wrap 3 2 0 ff4809
rnd_wrap 3 2 1 facf79
rnd_wrap 3 2 2 fff1b8
rnd_wrap 3 2 3 d58dec
rnd_wrap 4 0 0 ff6f8d
rnd_wrap 4 0 1 6b52
rnd_wrap 4 0 2 fff1f5
rnd_wrap 4 0 3 ffa900
rnd_wrap 4 1 0 fcfe86
rnd_wrap 4 1 1 7ef025
rnd_wrap 4 1 2 177
rnd_wrap 4 1 3 14d381
rnd_wrap 4 2 0 ff4809
rnd_wrap 4 2 1 facf79
rnd_wrap 4 2 2 fff1b8
rnd_wrap 4 2 3 d58dec
trn_sat 2 0 0 ff6f85
trn_sat 2 0 1 6b4a
trn_sat 2 0 2 fff1ed
trn_sat 2 0 3 ffa8f9
trn_sat 2 1 0 fcfe7a
trn_sat 2 1 1 708224
trn_sat 2 1 2 171
trn_sat 2 1 3 14d379
trn_sat 2 2 0 ff4801
trn_sat 2 2 1 facf6d
trn_sat 2 2 2 fff1b0
trn_sat 2 2 3 d58de5
trn_sat 3 0 0 ff6f85
trn_sat 3 0 1 6b4a
trn_sat 3 0 2 fff1ed
trn_sat 3 0 3 ffa8f9
trn_sat 3 1 0 fcfe7a
trn_sat 3 1 1 708224
trn_sat 3 1 2 171
trn_sat 3 1 3 14d379
trn_sat 3 2 0 ff4801
trn_sat 3 2 1 facf6d
trn_sat 3 2 2 fff1b0
trn_sat 3 2 3 d58de5
trn_sat 4 0 0 ff6f85
trn_sat 4 0 1 6b4a
trn_sat 4 0 2 fff1ed
trn_sat 4 0 3 ffa8f9
trn_sat 4 1 0 fcfe7a
trn_sat 4 1 1 708224
trn_sat 4 1 2 171
trn_sat 4 1 3 14d379
trn_sat 4 2 0 ff4801
trn_sat 4 2 1 facf6d
trn_sat 4 2 2 fff1b0
trn_sat 4 2 3 d58de5
rnd_sat 2 0 0 ff6f8d
rnd_sat 2 0 1 6b52
rnd_sat 2 0 2 fff1f5
rnd_sat 2 0 3 ffa900
rnd_sat 2 1 0 fcfe86
rnd_sat 2 1 1 708226
rnd_sat 2 1 2 177
rnd_sat 2 1 3 14d381
rnd_sat 2 2 0 ff4809
rnd_sat 2 2 1 facf79
rnd_sat 2 2 2 fff1b8
rnd_sat 2 2 3 d58dec
rnd_sat 3 0 0 ff6f8d
rnd_sat 3 0 1 6b52
rnd_sat 3 0 2 fff1f5
rnd_sat 3 0 3 ffa900
rnd_sat 3 1 0 fcfe86
rnd_sat 3 1 1 708226
rnd_sat 3 1 2 177
rnd_sat 3 1 3 14d381
rnd_sat 3 2 0 ff4809
rnd_sat 3 2 1 facf79
rnd_sat 3 2 2 fff1b8
rnd_sat 3 2 3 d58dec
rnd_sat 4 0 0 ff6f8d
rnd_sat 4 0 1 6b52
rnd_sat 4 0 2 fff1f5
rnd_sat 4 0 3 ffa900
rnd_sat 4 1 0 fcfe86
rnd_sat 4 1 1 708226
rnd_sat 4 1 2 177
rnd_sat 4 1 3 14d381
rnd_sat 4 2 0 ff4809
rnd_sat 4 2 1 facf79
rnd_sat 4 2 2 fff1b8
rnd_sat 4 2 3 d58dec
